book_id,title
47345,Man and Boy
47401,Chocolat
47520,Castle in the Air
47558,The Gashlycrumb Tinies
47559,Amphigorey
47613,Mister Monday
47618,Sir Thursday
47619,Drowned Wednesday
47620,Grim Tuesday
47624,Lirael
47667,Ensaio Sobre a Lucidez
47697,The Sandman: King of Dreams
47701,InterWorld
47720,The Sandman: Endless Nights
47730,The Complete Poems: Anne Sexton
47780,"Ensemble, c'est tout"
47878,Charlie Bone and the Beast
47881,Charlie Bone and the Hidden King
47922,Because I'm Worth It
47944,Empress of the World
47956,Daughter of the Blood
47957,Heir to the Shadows
47959,Queen of the Darkness
47989,Night Watch
47990,Jingo
47994,The Last Continent
48002,Thief of Time
48019,The Effective Executive: The Definitive Guide to Getting the Right Things Done
48037,Carmilla
48132,My Family and Other Animals
48183,The Honk and Holler Opening Soon
48304,Vegan Cupcakes Take Over the World: 75 Dairy-Free Recipes for Cupcakes that Rule
48318,Kabalmysteriet
48328,Revolutionary Road
48464,"A Good Man Is Hard to Find, and Other Stories"
48467,Wise Blood
48484,Blindsight
48697,"Art in Theory, 1900-2000: An Anthology of Changing Ideas"
48757,The Tao of Pooh
48758,Boy Meets Girl: Say Hello to Courtship
48811,"Nancy Drew Complete Series Set, Books 1-64"
48834,I Have Lived A Thousand Years: Growing Up In The Holocaust
48855,Het Achterhuis: Dagboekbrieven 14 juni 1942 - 1 augustus 1944
48862,Brighton Rock
48974,I Am the Cheese
49006,
49011,The Bloody Chamber & Other Stories
49041,New Moon
49158,For Women Only: What You Need to Know about the Inner Lives of Men
49176,Games People Play
49195,My Life
49221,A Grief Observed
49234,The Third Chimpanzee: The Evolution and Future of the Human Animal
49245,"Que Necesita El, Que Necesita Ella "
49250,"D-Day June 6, 1944: The Climactic Battle of WWII"
49251,Citizen Soldiers: The U. S. Army from the Normandy Beaches to the Bulge to the Surrender of Germany
49322,The Introvert Advantage: How to Thrive in an Extrovert World
49350,The Concrete Blonde
49353,The Last Coyote
49436,Three Cups of Tea 
49455,
49465,Those Who Save Us
49540,Les Liaisons dangereuses
49552,L’Étranger
49596,The Secret Adversary
49628,Cloud Atlas
49750,An Abundance of Katherines
49824,The Mammoth Hunters
50001,The Complete Guide to Middle-Earth
50027,Homeland
50033,Dandelion Wine
50039,I'm with the Band: Confessions of a Groupie
50051,The Last Picture Show
50091,The Complete Robot
50140,Big Sur
50144,キッチン [Kitchen]
50275,Last Exit to Brooklyn
50365,A Suitable Boy
50398,Northanger Abbey
50453,Hot Water Music
50618,The Book of Illusions
50695,Everyman
50750,
50798,Jude the Obscure
50833,Valley of the Dolls
50930,The Mark: The Beast Rules the World
50937,"First, Break All the Rules: What the World's Greatest Managers Do Differently "
51019,Cat's Eye
51070,"The Secret Diary of Adrian Mole, Aged 13 3/4"
51078,"Batman: Knightfall, Part One: Broken Bat"
51113,The Samurai's Garden
51114,Women of the Silk
51299,Letter to a Christian Nation
51362,The Survivors Club
51364,Misquoting Jesus: The Story Behind Who Changed the Bible and Why
51370,
51428,Rebel Angels
51496,The Strange Case of Dr Jekyll and Mr Hyde
51497,The Strange Case of Dr. Jekyll and Mr. Hyde and Other Tales of Terror 
51504,Post Office
51606,Johnny Got His Gun
51715,Mythologies
51737,The Truth About Forever
51738,Just Listen
51740,Staying Fat for Sarah Byrnes
51799,Il decamerone
51893,Also sprach Zarathustra
51964,Old Man's War
51985,L'Existentialisme est un humanisme 
52036,Siddhartha
52258,The Price of Salt
52309,
52318,Wild Seed
52350,The Stepford Wives
52357,Beowulf
52367,Batman: The Dark Knight Strikes Again
52372,On Photography
52397,Parable of the Sower
52415,Den femte kvinnan
52471,Big Cherry Holler
52529,The Secret
52588,Cunt: A Declaration of Independence
52629,Imajica
52635,The Hellbound Heart
52640,Weaveworld
52783,Henderson the Rain King
52823,"Le Tartuffe, ou L’Imposteur"
52872,Flight: A Novel
52873,The Lone Ranger and Tonto Fistfight in Heaven
53022,The Collected Poems of W.B. Yeats
53061,Der Tod in Venedig
53064,Der Tod in Venedig
53168,Demon Thief
53200,Black Holes and Baby Universes and Other Essays
53343,On Writing Well: The Classic Guide to Writing Nonfiction
53413,Rayuela
53447,El túnel
53496,Walk Two Moons
53498,Love That Dog
53580,The Going-To-Bed Book
53625,Four Blind Mice
53639,Βίος και πολιτεία του Αλέξη Ζορμπά
53645,Tender at the Bone: Growing Up at the Table
53764,The Great Dune Trilogy
53809,Maktub
53817,What's So Amazing About Grace?
53834,The Jesus I Never Knew
53835,The Age of Innocence
53926,Travesuras de la niña mala
53969,La fiesta del chivo
54120,O Homem Duplicado
54270,Mein Kampf
54479,Le tour du monde en quatre-vingts jours
54492,The Prisoner of Zenda
54499,"Le Vicomte de Bragelonne, ou Dix ans plus tard"
54529,Falling Leaves: The Memoir of an Unwanted Chinese Daughter
54539,Silas Marner: The Weaver of Raveloe
54620,Mary Barton
54666,What's the Matter with Kansas? How Conservatives Won the Heart of America
54984,La catedral del mar
55018,The Tin Roof Blowdown
55019,Black Cherry Blues
55022,The neon rain
55030,Cosmos
55095,Live from New York: An Uncensored History of Saturday Night Live
55229,April 1865: The Month That Saved America
55352,Brain Droppings
55354,Napalm & Silly Putty
55398,House of Chains
55399,Gardens of the Moon
55401,Deadhouse Gates
55403,Black Hawk Down
56034,The French Lieutenant's Woman
56066,Savannah Breeze
56073,Living History
56157,The Proper Care and Feeding of Husbands
56353,"I, Elizabeth"
56373,Tipping the Velvet
56405,
56452,"Now, Discover Your Strengths"
56454,Strengths Finder 2.0
56465,The Gift of Fear: and Other Survival Signals That Protect Us from Violence
56466,The Traveler's Gift: Seven Decisions that Determine Personal Success
56480,Passion and Purity: Learning to Bring Your Love Life Under Christ's Control
56495,The Purpose Driven Life: What on Earth am I Here For?
56594,A Severe Mercy
56616,Double Indemnity
56627,Stumbling on Happiness
56634,Through Gates of Splendor
56674,Empire of the Sun
56728,You Are Special: A Story for Everyone
56759,The Mayor of Casterbridge
56842,Fatherland
56899,Aura
56912,The Judgment of Paris: The Revolutionary Decade that Gave the World Impressionism
56913,Barefoot in Paris
56919,La tregua
57605,Pat the Bunny
57727,L.A. Confidential
57736,Shoeless Joe
57854,道德經 [dào dé jīng]
57891,バトル・ロワイアル
57913,The Illuminatus! Trilogy
57951,The Watchman
58027,Alias Grace
58033,"Four Great Tragedies: Hamlet, Othello, King Lear, Macbeth"
58077,
58098,For Colored Girls Who Have Considered Suicide When the Rainbow Is Enuf 
58314,Les Particules élémentaires
58345,The Awakening
58547,Journals
58696,David Copperfield
58728,"Verhaaltjes, en gebeurtenissen uit het Achterhuis. Cady's leven"
58822,Big Stone Gap
58889,Sandry's Book
58890,Tris's Book
58893,Briar's Book
58894,Daja's Book
58922,The Runaway Bunny
58962,Trunk Music
59091,Tobacco Road
59142,Eugénie Grandet
59145,Le Père Goriot
59151,Schachnovelle
59219,The Talisman
59263,The Golem's Eye
59264,Ptolemy's Gate
59715,The Authoritative Calvin and Hobbes
59716,To The Lighthouse 
59780,Le cosmicomiche
59810,Jewels of the Sun
59813,Valley of Silence
59819,Tears of the Moon
59821,Red Lily
59822,Face the Fire
59825,Inner Harbor
59829,Dance Upon The Air
59830,Heaven and Earth
59836,The Gift
59882,
59887,The Promise
59889,Safe Harbour
59924,The Lathe of Heaven
59952,300
59960,Batman: The Dark Knight Returns
59969,Sin City: A Dame to Kill For
59978,Sin City: That Yellow Bastard
59980,Batman: Year One
60057,"Lucia, Lucia"
60080,Grundlegung zur Metaphysik der Sitten
60142,La ciudad y los perros
60177,Ozma of Oz
60211,The Shadow of the Torturer
60220,Simply Irresistible
60223,See Jane Score
60229,The Fall of Reach
60400,The Ruins of Gorlan
60431,Andy Goldsworthy: A Collaboration with Nature
60471,Coming Home
60510,Poison Study
60551,The Book on the Taboo Against Knowing Who You Are
60748,"A Child Called ""It"": One Child's Courage to Survive"
60792,The Accidental Tourist
60925,Fledgling
60929,Dawn
60931,Kindred
60932,Parable of the Talents
60935,Possessing the Secret of Joy
60937,The Temple of My Familiar
61115,Possible Side Effects
61179,Ringworld
61181,The Ringworld Engineers 
61264,Seta
61266,Novecento
61329,Crossing the Chasm: Marketing and Selling High-Tech Products to Mainstream Customers
61505,Eine kurze Weltgeschichte für junge Leser: Von der Urzeit bis zur Gegenwart
61535,The Selfish Gene
61539,The Structure of Scientific Revolutions
61549,Mr. Popper's Penguins
61663,Pale Blue Dot: A Vision of the Human Future in Space
61665,Billions and Billions: Thoughts on Life and Death at the Brink of the Millennium
61666,Contact
61672,Bonjour tristesse
61794,La vida del Lazarillo de Tormes y sus fortunas y adversidades 
61834,A Night to Remember
61886,The Curse of Chalion
61899,A Civil Campaign
61903,Shards of Honor
61904,Paladin of Souls
61905,
61906,The Warrior's Apprentice
61909,Mirror Dance
61915,Falling Free
61926,All the Weyrs of Pern
61938,
61942,The Dragonriders of Pern
61958,Moreta: Dragonlady Of Pern
61974,Nerilka's Story
61975,Dragonflight
62012,The Guns of Avalon
62032,Die 13½ Leben des Käpt'n Blaubär 
62103,The Complete Phantom of the Opera
62111,Der Schweizerische Robinson
62212,In the Company of the Courtesan
62233,The Elves of Cintra 
62291,A Storm of Swords
62446,The Prince and the Pauper
62479,
62485,The Icewind Dale Trilogy Collector's Edition
62530,Thud!
62571,The Keep 
62953,Ghost World
63032,2666
63033,Los detectives salvajes
63432,3001: The Final Odyssey
63461,Terms of Endearment
63689,The Great Railway Bazaar: By Train Through Asia 
63697,The Man Who Mistook His Wife for a Hat and Other Clinical Tales
63720,The Fifth Elephant
63832,Blue Highways: A Journey into America
64023,Celebration of Discipline: The Path to Spiritual Growth
64081,The Irresistible Revolution: Living as an Ordinary Radical
64216,Guards! Guards!
64217,Pyramids
64218,Eric
64222,Going Postal
64394,The Stainless Steel Rat
64401,Another Fine Myth
64481,A Northern Light
64582,Chaos: Making a New Science
64666,An Anthropologist on Mars: Seven Paradoxical Tales
64732,The Forge of God
64794,The Dancing Wu Li Masters: An Overview of the New Physics
64854,M is for Malice
64857,D is for Deadbeat 
64860,E Is for Evidence
64862,R is for Ricochet
64863,A is for Alibi
64864,N is for Noose
64865,B is for Burglar
64895,Cod: A Biography of the Fish that Changed the World
64948,Whispers
64949,The Voice of the Night 
64955,Midnight
64960,The Face of Fear
65070,A Corner of the Universe
65091,The Frog Princess
65110,The Penultimate Peril
65111,The Grim Grotto
65112,The End
65113,The Complete Wreck
65118,The Hostile Hospital
65119,The Miserable Mill
65217,The Five Chinese Brothers
65336,Selected Poems
65399,Sullivan's Island
65497,Love Comes Softly
65605,The magician's nephew
65633,"The Chronicles of Narnia - The Lion, the Witch, and the Wardrobe Official Illustrated Movie Companion"
65641,The Silver Chair
65684,Monster
65840,Anne of Windy Poplars
65910,The Perfect Husband
65948,From the Corner of His Eye
66354,Flow: The Psychology of Optimal Experience
66370,Rage
66470,Chromosome 6
66559,Sharp Objects
66655,Necroscope 
66676,The Two Swords
66678,Exile 
66683,The Thousand Orcs
66692,Streams of Silver
66693,The Crystal Shard
66695,Sojourn
66857,Moab Is My Washpot
66933,Les Damnés de la terre
67035,Relic
67238,Dead Poets Society 
67513,Touch the Dark
67657,The Lady & Sons Savannah Country Cookbook
67863,Animal Speak: The Spiritual & Magical Powers of Creatures Great & Small
67920,Sybil
67931,The Analyst
68099,Death at La Fenice
68143,The Wisdom of Crowds
68210,Gilead
68378,Dragons of Spring Dawning
68380,Dragonlance Chronicles: Dragons of Autumn Twilight/Dragons of Winter Night/Dragons of Spring Dawning
68396,The Halfling's Gem
68418,The Dark Elf Trilogy Collector's Edition
68427,Elantris
68428,Mistborn : The Final Empire
68429,
68452,Pani Jeziora
68453,Czas pogardy
68455,Wieża Jaskółki
68458,Krew elfów
68483,The Vor Game
68487,Royal Assassin
68488,Fool's Errand
68494,Perdido Street Station
68496,Un Lun Dun
68497,The Scar
68520,The Winter King
68521,Excalibur
68524,Enemy of God
68526,The Lords of the North
68527,The Last Kingdom
68528,The Pale Rider
68530,Vagabond
68531,Harlequin
68591,Brida
68783,"Girl, Interrupted"
68811,Momo
68930,They Do it with Mirrors
68984,The Power of Your Subconscious Mind
68985,"The Power of Full Engagement: Managing Energy, Not Time, Is the Key to High Performance and Personal Renewal"
69136,The Book of Lost Things
69242,Made to Stick: Why Some Ideas Survive and Others Die
69392,Milkweed
69477,Z for Zachariah
69571,"Rich Dad , Poor Dad"
70241,Crash
70287,The Many Lives & Secret Sorrows of Josephine B.
70401,On the Road
70420,"The Undercover Economist: Exposing Why the Rich Are Rich, the Poor Are Poor--and Why You Can Never Buy a Decent Used Car!"
70487,Attack of the Deranged Mutant Killer Monster Snow Goons: A Calvin and Hobbes Collection
70489,There's Treasure Everywhere: A Calvin and Hobbes Collection
70509,Absurdistan
70535,2001: A Space Odyssey
70539,2010: Odyssey Two
70561,"Архипелаг ГУЛАГ, 1918-1956"
70912,The Dice Man
71252,The Sandman: The Kindly Ones
71292,Astérix le Gaulois
71332,Push
71458,Stupeur et tremblements
71622,The Widow of the South
71728,Jonathan Livingston Seagull
71771,The Bastard
71776,At Home in Mitford
71784,Mitford Years New Song Unabridged
71787,In This Mountain
71811,Moon Called
71823,"The Green Mile, Part 6: Coffey on the Mile"
71863,"The Third Day, The Frost"
71864,The Dead of the Night
71865,"Tomorrow, When the War Began"
71867,The Other Side of Dawn
71869,Burning For Revenge
71870,"Darkness, Be My Friend"
71984,"Ghost Wars: The Secret History of the CIA, Afghanistan, and Bin Laden, from the Soviet Invasion to September 10, 2001"
72003,Angels in America:  A Gay Fantasia on National Themes
72148,Restless
72159,Cat on a Hot Tin Roof
72223,The Worst Hard Time: The Untold Story of Those Who Survived the Great American Dust Bowl
72536,The Sociopath Next Door
72623,Dream Man
72657,Pedagogia do Oprimido
72659,Never Cry Wolf : The Amazing True Story of Life Among Arctic Wolves
72854,Into the Wilderness
72855,Lake in the Clouds
72929,Affinity
72978,
73051,Better Than Life
73062,Scarlett: The Sequel to Margaret Mitchell's Gone With the Wind
73064,Natural Born Charmer
73070,It Had to Be You
73080,Nobody's Baby But Mine
73084,"Heaven, Texas"
73086,Kiss an Angel 
73089,Match Me If You Can
73095,Dream a Little Dream
73100,This Heart of Mine
73184,"Living Buddha, Living Christ"
73186,The Case for Christ
73297,The Scarlet Thread 
73385,A Knight in Shining Armor
73860,Dibs in Search of Self: Personality Development in Play Therapy
73864,A Man Named Dave: A Story of Triumph and Forgiveness
73906,Taliesin. Book I of the Pendragon Cycle
